settlement_id,bank_transaction_id,settlement_amount,bank_amount,amount_difference,amount_difference_pct,relative_amount_difference,date_difference_days,utr_match,utr_missing,utr_similarity,rrn_exact,rrn_similarity,order_id_exact,settlement_id_exact,gateway_ref_exact,auth_code_exact,customer_name_similarity,vpa_similarity,narration_similarity,currency_match,same_direction,status_compatible,candidate_count,split_candidate,fee_adjusted_difference,expected_settlement_date_gap,duplicate_risk,is_digit_transposition,label,source_type_SETTLEMENT,channel_BANK_TRANSFER
ORD-5021,UTR897413148929,29848.33,30980.83,1132.5,0.037942,0.036555,37,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1379,1,1,1,1,0,1132.5,37,0,0,0,1,1
ORD-5021,UTR251113786540,29848.33,35331.52,5483.19,0.183702,0.155193,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2667,1,1,1,1,0,5483.19,8,0,0,0,1,1
ORD-5021,UTR668163047993,29848.33,-8685.7,38534.03,1.290995,1.290995,22,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.32,1,1,1,1,0,38534.03,22,0,0,0,1,1
ORD-5021,UTR398235977635,29848.33,41432.97,11584.64,0.388117,0.2796,26,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1333,1,1,1,1,0,11584.64,26,0,0,0,1,1
ORD-5021,UTR467567156492,29848.33,140842.09,110993.76,3.718592,0.788072,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2941,1,1,1,1,0,110993.76,10,0,0,0,1,1
ORD-5021,UTR301320421069,29848.33,13333.83,16514.5,0.553281,0.553281,31,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2759,1,1,1,1,0,16514.5,31,0,0,0,1,1
ORD-5021,UTR524971960828,29848.33,1484.92,28363.41,0.950251,0.950251,4,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,28363.41,4,0,0,0,1,1
ORD-5021,UTR215256385481,29848.33,6873.25,22975.08,0.769727,0.769727,13,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,22975.08,13,0,0,0,1,1
ORD-5021,UTR550585953330,29848.33,176287.23,146438.9,4.9061,0.830684,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2941,1,1,1,1,0,146438.9,8,0,0,0,1,1
ORD-5015,UTR218242398173,43741.5,27519.04,16222.46,0.370871,0.370871,3,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3333,1,1,1,1,0,16222.46,3,0,0,0,1,1
ORD-5015,UTR828067113431,43741.5,20902.0,22839.5,0.522147,0.522147,9,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,22839.5,9,0,0,0,1,1
ORD-5015,UTR112790183691,43741.5,2354.87,41386.63,0.946164,0.946164,19,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2759,1,1,1,1,0,41386.63,19,0,0,0,1,1
ORD-5015,UTR164339399508,43741.5,46728.71,2987.21,0.068292,0.063927,5,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2069,1,1,1,1,0,2987.21,5,0,0,0,1,1
ORD-5015,UTR897413148929,43741.5,30980.83,12760.67,0.291729,0.291729,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.7333,1,1,1,1,0,12760.67,10,0,0,0,1,1
ORD-5015,UTR251113786540,43741.5,35331.52,8409.98,0.192265,0.192265,19,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,8409.98,19,0,0,0,1,1
ORD-5015,UTR668163047993,43741.5,-8685.7,52427.2,1.198569,1.198569,5,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3077,1,1,1,1,0,52427.2,5,0,0,0,1,1
ORD-5015,UTR398235977635,43741.5,41432.97,2308.53,0.052777,0.052777,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,2308.53,1,0,0,0,1,1
ORD-5015,UTR467567156492,43741.5,140842.09,97100.59,2.219873,0.689429,17,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1714,1,1,1,1,0,97100.59,17,0,0,0,1,1
ORD-5015,UTR301320421069,43741.5,13333.83,30407.67,0.695168,0.695168,4,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2667,1,1,1,1,0,30407.67,4,0,0,0,1,1
ORD-5015,UTR524971960828,43741.5,1484.92,42256.58,0.966052,0.966052,23,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,42256.58,23,0,0,0,1,1
ORD-5015,UTR215256385481,43741.5,6873.25,36868.25,0.842867,0.842867,14,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,36868.25,14,0,0,0,1,1
ORD-5015,UTR550585953330,43741.5,176287.23,132545.73,3.030205,0.751874,19,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1714,1,1,1,1,0,132545.73,19,0,0,0,1,1
ORD-5008,UTR218242398173,46038.79,27519.04,18519.75,0.402264,0.402264,18,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,18519.75,18,0,0,0,1,1
ORD-5008,UTR828067113431,46038.79,20902.0,25136.79,0.545992,0.545992,30,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3871,1,1,1,1,0,25136.79,30,0,0,0,1,1
ORD-5008,UTR112790183691,46038.79,2354.87,43683.92,0.94885,0.94885,2,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2069,1,1,1,1,0,43683.92,2,0,0,0,1,1
ORD-5008,UTR164339399508,46038.79,46728.71,689.92,0.014986,0.014764,16,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2759,1,1,1,1,0,689.92,16,0,0,0,1,1
ORD-5008,UTR897413148929,46038.79,30980.83,15057.96,0.327071,0.327071,31,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,15057.96,31,0,0,0,1,1
ORD-5008,UTR251113786540,46038.79,35331.52,10707.27,0.232571,0.232571,2,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,10707.27,2,0,0,0,1,1
ORD-5008,UTR668163047993,46038.79,-8685.7,54724.49,1.18866,1.18866,16,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2308,1,1,1,1,0,54724.49,16,0,0,0,1,1
ORD-5008,UTR398235977635,46038.79,41432.97,4605.82,0.100042,0.100042,20,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,4605.82,20,0,0,0,1,1
ORD-5008,UTR467567156492,46038.79,140842.09,94803.3,2.059205,0.673118,4,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2286,1,1,1,1,0,94803.3,4,0,0,0,1,1
ORD-5008,UTR301320421069,46038.79,13333.83,32704.96,0.710378,0.710378,25,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,32704.96,25,0,0,0,1,1
ORD-5008,UTR524971960828,46038.79,1484.92,44553.87,0.967746,0.967746,2,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.125,1,1,1,1,0,44553.87,2,0,0,0,1,1
ORD-5008,UTR215256385481,46038.79,6873.25,39165.54,0.850707,0.850707,7,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,39165.54,7,0,0,0,1,1
ORD-5008,UTR550585953330,46038.79,176287.23,130248.44,2.829102,0.738842,2,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2286,1,1,1,1,0,130248.44,2,0,0,0,1,1
ORD-5042,UTR218242398173,12285.9,27519.04,15233.14,1.239888,0.553549,24,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3333,1,1,1,1,0,15233.14,24,0,0,0,1,1
ORD-5042,UTR828067113431,12285.9,20902.0,8616.1,0.7013,0.412214,36,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,8616.1,36,0,0,0,1,1
ORD-5042,UTR112790183691,12285.9,2354.87,9931.03,0.808327,0.808327,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2069,1,1,1,1,0,9931.03,8,0,0,0,1,1
ORD-5042,UTR164339399508,12285.9,46728.71,34442.81,2.803442,0.73708,22,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2069,1,1,1,1,0,34442.81,22,0,0,0,1,1
ORD-5042,UTR897413148929,12285.9,30980.83,18694.93,1.521657,0.603435,37,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1333,1,1,1,1,0,18694.93,37,0,0,0,1,1
ORD-5042,UTR251113786540,12285.9,35331.52,23045.62,1.875778,0.652268,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,23045.62,8,0,0,0,1,1
ORD-5042,UTR668163047993,12285.9,-8685.7,20971.6,1.706965,1.706965,22,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2308,1,1,1,1,0,20971.6,22,0,0,0,1,1
ORD-5042,UTR398235977635,12285.9,41432.97,29147.07,2.3724,0.703475,26,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,29147.07,26,0,0,0,1,1
ORD-5042,UTR467567156492,12285.9,140842.09,128556.19,10.463718,0.912768,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,128556.19,10,0,0,0,1,1
ORD-5042,UTR301320421069,12285.9,13333.83,1047.93,0.085295,0.078592,31,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.4,1,1,1,1,0,1047.93,31,0,0,0,1,1
ORD-5042,UTR524971960828,12285.9,1484.92,10800.98,0.879136,0.879136,4,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,10800.98,4,0,0,0,1,1
ORD-5042,UTR215256385481,12285.9,6873.25,5412.65,0.440558,0.440558,13,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,5412.65,13,0,0,0,1,1
ORD-5042,UTR550585953330,12285.9,176287.23,164001.33,13.348744,0.930307,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,164001.33,8,0,0,0,1,1
ORD-5016,UTR218242398173,45294.38,27519.04,17775.34,0.39244,0.39244,23,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,17775.34,23,0,0,0,1,1
ORD-5016,UTR828067113431,45294.38,20902.0,24392.38,0.53853,0.53853,35,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3448,1,1,1,1,0,24392.38,35,0,0,0,1,1
ORD-5016,UTR112790183691,45294.38,2354.87,42939.51,0.94801,0.94801,7,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0741,1,1,1,1,0,42939.51,7,0,0,0,1,1
ORD-5016,UTR164339399508,45294.38,46728.71,1434.33,0.031667,0.030695,21,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2222,1,1,1,1,0,1434.33,21,0,0,0,1,1
ORD-5016,UTR897413148929,45294.38,30980.83,14313.55,0.316012,0.316012,36,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,14313.55,36,0,0,0,1,1
ORD-5016,UTR251113786540,45294.38,35331.52,9962.86,0.219958,0.219958,7,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2069,1,1,1,1,0,9962.86,7,0,0,0,1,1
ORD-5016,UTR668163047993,45294.38,-8685.7,53980.08,1.191761,1.191761,21,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.4167,1,1,1,1,0,53980.08,21,0,0,0,1,1
ORD-5016,UTR398235977635,45294.38,41432.97,3861.41,0.085251,0.085251,25,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2759,1,1,1,1,0,3861.41,25,0,0,0,1,1
ORD-5016,UTR467567156492,45294.38,140842.09,95547.71,2.109483,0.678403,9,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2424,1,1,1,1,0,95547.71,9,0,0,0,1,1
ORD-5016,UTR301320421069,45294.38,13333.83,31960.55,0.705618,0.705618,30,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.4286,1,1,1,1,0,31960.55,30,0,0,0,1,1
ORD-5016,UTR524971960828,45294.38,1484.92,43809.46,0.967216,0.967216,3,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2667,1,1,1,1,0,43809.46,3,0,0,0,1,1
ORD-5016,UTR215256385481,45294.38,6873.25,38421.13,0.848254,0.848254,12,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3333,1,1,1,1,0,38421.13,12,0,0,0,1,1
ORD-5016,UTR550585953330,45294.38,176287.23,130992.85,2.892033,0.743065,7,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2424,1,1,1,1,0,130992.85,7,0,0,0,1,1
ORD-5011,UTR218242398173,44606.5,27519.04,17087.46,0.383071,0.383071,26,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2143,1,1,1,1,0,17087.46,26,0,0,0,1,1
ORD-5011,UTR828067113431,44606.5,20902.0,23704.5,0.531414,0.531414,38,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.4138,1,1,1,1,0,23704.5,38,0,0,0,1,1
ORD-5011,UTR112790183691,44606.5,2354.87,42251.63,0.947208,0.947208,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2222,1,1,1,1,0,42251.63,10,0,0,0,1,1
ORD-5011,UTR164339399508,44606.5,46728.71,2122.21,0.047576,0.045416,24,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3704,1,1,1,1,0,2122.21,24,0,0,0,1,1
ORD-5011,UTR897413148929,44606.5,30980.83,13625.67,0.305464,0.305464,39,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3571,1,1,1,1,0,13625.67,39,0,0,0,1,1
ORD-5011,UTR251113786540,44606.5,35331.52,9274.98,0.207929,0.207929,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2069,1,1,1,1,0,9274.98,10,0,0,0,1,1
ORD-5011,UTR668163047993,44606.5,-8685.7,53292.2,1.194718,1.194718,24,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,53292.2,24,0,0,0,1,1
ORD-5011,UTR398235977635,44606.5,41432.97,3173.53,0.071145,0.071145,28,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2759,1,1,1,1,0,3173.53,28,0,0,0,1,1
ORD-5011,UTR467567156492,44606.5,140842.09,96235.59,2.157434,0.683287,12,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,96235.59,12,0,0,0,1,1
ORD-5011,UTR301320421069,44606.5,13333.83,31272.67,0.701079,0.701079,33,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2143,1,1,1,1,0,31272.67,33,0,0,0,1,1
ORD-5011,UTR524971960828,44606.5,1484.92,43121.58,0.966711,0.966711,6,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3333,1,1,1,1,0,43121.58,6,0,0,0,1,1
ORD-5011,UTR215256385481,44606.5,6873.25,37733.25,0.845914,0.845914,15,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3333,1,1,1,1,0,37733.25,15,0,0,0,1,1
ORD-5011,UTR550585953330,44606.5,176287.23,131680.73,2.952053,0.746967,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,131680.73,10,0,0,0,1,1
ORD-5004,UTR218242398173,16100.66,27519.04,11418.38,0.709187,0.414927,15,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,11418.38,15,0,0,0,1,1
ORD-5004,UTR828067113431,16100.66,20902.0,4801.34,0.298208,0.229707,3,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,4801.34,3,0,0,0,1,1
ORD-5004,UTR112790183691,16100.66,2354.87,13745.79,0.853741,0.853741,31,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0667,1,1,1,1,0,13745.79,31,0,0,0,1,1
ORD-5004,UTR164339399508,16100.66,46728.71,30628.05,1.902285,0.655444,17,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,30628.05,17,0,0,0,1,1
ORD-5004,UTR897413148929,16100.66,30980.83,14880.17,0.924196,0.480302,2,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,14880.17,2,0,0,0,1,1
ORD-5004,UTR251113786540,16100.66,35331.52,19230.86,1.194414,0.544298,31,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,19230.86,31,0,0,0,1,1
ORD-5004,UTR668163047993,16100.66,-8685.7,24786.36,1.539462,1.539462,17,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2222,1,1,1,1,0,24786.36,17,0,0,0,1,1
ORD-5004,UTR398235977635,16100.66,41432.97,25332.31,1.573371,0.611405,13,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3125,1,1,1,1,0,25332.31,13,0,0,0,1,1
ORD-5004,UTR467567156492,16100.66,140842.09,124741.43,7.747597,0.885683,29,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0556,1,1,1,1,0,124741.43,29,0,0,0,1,1
ORD-5004,UTR301320421069,16100.66,13333.83,2766.83,0.171846,0.171846,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,2766.83,8,0,0,0,1,1
ORD-5004,UTR524971960828,16100.66,1484.92,14615.74,0.907773,0.907773,35,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1212,1,1,1,1,0,14615.74,35,0,0,0,1,1
ORD-5004,UTR215256385481,16100.66,6873.25,9227.41,0.573108,0.573108,26,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.303,1,1,1,1,0,9227.41,26,0,0,0,1,1
ORD-5004,UTR550585953330,16100.66,176287.23,160186.57,9.949069,0.908668,31,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0556,1,1,1,1,0,160186.57,31,0,0,0,1,1
ORD-5038,UTR218242398173,35331.59,27519.04,7812.55,0.221121,0.221121,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,7812.55,10,0,0,0,1,1
ORD-5038,UTR828067113431,35331.59,20902.0,14429.59,0.408405,0.408405,2,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,14429.59,2,0,0,0,1,1
ORD-5038,UTR112790183691,35331.59,2354.87,32976.72,0.933349,0.933349,26,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1333,1,1,1,1,0,32976.72,26,0,0,0,1,1
ORD-5038,UTR164339399508,35331.59,46728.71,11397.12,0.322576,0.2439,12,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3333,1,1,1,1,0,11397.12,12,0,0,0,1,1
ORD-5038,UTR897413148929,35331.59,30980.83,4350.76,0.123141,0.123141,3,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,4350.76,3,0,0,0,1,1
ORD-5038,UTR251113786540,35331.59,35331.52,0.07,2e-06,2e-06,26,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,0.07,26,0,0,0,1,1
ORD-5038,UTR668163047993,35331.59,-8685.7,44017.29,1.245834,1.245834,12,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2222,1,1,1,1,0,44017.29,12,0,0,0,1,1
ORD-5038,UTR398235977635,35331.59,41432.97,6101.38,0.172689,0.147259,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.375,1,1,1,1,0,6101.38,8,0,0,0,1,1
ORD-5038,UTR467567156492,35331.59,140842.09,105510.5,2.986294,0.74914,24,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2778,1,1,1,1,0,105510.5,24,0,0,0,1,1
ORD-5038,UTR301320421069,35331.59,13333.83,21997.76,0.622609,0.622609,3,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,21997.76,3,0,0,0,1,1
ORD-5038,UTR524971960828,35331.59,1484.92,33846.67,0.957972,0.957972,30,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,33846.67,30,0,0,0,1,1
ORD-5038,UTR215256385481,35331.59,6873.25,28458.34,0.805464,0.805464,21,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.4242,1,1,1,1,0,28458.34,21,0,0,0,1,1
ORD-5038,UTR550585953330,35331.59,176287.23,140955.64,3.989507,0.799579,26,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2778,1,1,1,1,0,140955.64,26,0,0,0,1,1
ORD-5018,UTR218242398173,38250.13,27519.04,10731.09,0.28055,0.28055,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,10731.09,8,0,0,0,1,1
ORD-5018,UTR828067113431,38250.13,20902.0,17348.13,0.453544,0.453544,4,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,17348.13,4,0,0,0,1,1
ORD-5018,UTR112790183691,38250.13,2354.87,35895.26,0.938435,0.938435,24,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0667,1,1,1,1,0,35895.26,24,0,0,0,1,1
ORD-5018,UTR164339399508,38250.13,46728.71,8478.58,0.221661,0.181443,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,8478.58,10,0,0,0,1,1
ORD-5018,UTR897413148929,38250.13,30980.83,7269.3,0.190046,0.190046,5,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,7269.3,5,0,0,0,1,1
ORD-5018,UTR251113786540,38250.13,35331.52,2918.61,0.076303,0.076303,24,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,2918.61,24,0,0,0,1,1
ORD-5018,UTR668163047993,38250.13,-8685.7,46935.83,1.227076,1.227076,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2222,1,1,1,1,0,46935.83,10,0,0,0,1,1
ORD-5018,UTR398235977635,38250.13,41432.97,3182.84,0.083211,0.076819,6,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3125,1,1,1,1,0,3182.84,6,0,0,0,1,1
ORD-5018,UTR467567156492,38250.13,140842.09,102591.96,2.682134,0.728418,22,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0556,1,1,1,1,0,102591.96,22,0,0,0,1,1
ORD-5018,UTR301320421069,38250.13,13333.83,24916.3,0.651404,0.651404,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,24916.3,1,0,0,0,1,1
ORD-5018,UTR524971960828,38250.13,1484.92,36765.21,0.961179,0.961179,28,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1212,1,1,1,1,0,36765.21,28,0,0,0,1,1
ORD-5018,UTR215256385481,38250.13,6873.25,31376.88,0.820308,0.820308,19,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.303,1,1,1,1,0,31376.88,19,0,0,0,1,1
ORD-5018,UTR550585953330,38250.13,176287.23,138037.1,3.608801,0.783024,24,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0556,1,1,1,1,0,138037.1,24,0,0,0,1,1
ORD-5028,UTR218242398173,6873.25,27519.04,20645.79,3.003789,0.750237,12,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,20645.79,12,0,0,0,1,1
ORD-5028,UTR828067113431,6873.25,20902.0,14028.75,2.041065,0.671168,24,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2424,1,1,1,1,0,14028.75,24,0,0,0,1,1
ORD-5028,UTR112790183691,6873.25,2354.87,4518.38,0.657386,0.657386,4,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,4518.38,4,0,0,0,1,1
ORD-5028,UTR164339399508,6873.25,46728.71,39855.46,5.798634,0.852912,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,39855.46,10,0,0,0,1,1
ORD-5028,UTR897413148929,6873.25,30980.83,24107.58,3.50745,0.778145,25,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3125,1,1,1,1,0,24107.58,25,0,0,0,1,1
ORD-5028,UTR251113786540,6873.25,35331.52,28458.27,4.140439,0.805464,4,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1212,1,1,1,1,0,28458.27,4,0,0,0,1,1
ORD-5028,UTR668163047993,6873.25,-8685.7,15558.95,2.263696,1.791329,10,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2143,1,1,1,1,0,15558.95,10,0,0,0,1,1
ORD-5028,UTR398235977635,6873.25,41432.97,34559.72,5.028148,0.834112,14,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3636,1,1,1,1,0,34559.72,14,0,0,0,1,1
ORD-5028,UTR467567156492,6873.25,140842.09,133968.84,19.491338,0.951199,2,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1622,1,1,1,1,0,133968.84,2,0,0,0,1,1
ORD-5028,UTR301320421069,6873.25,13333.83,6460.58,0.93996,0.484525,19,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,6460.58,19,0,0,0,1,1
ORD-5028,UTR524971960828,6873.25,1484.92,5388.33,0.783957,0.783957,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1765,1,1,1,1,0,5388.33,8,0,0,0,1,1
ORD-5028,UTR550585953330,6873.25,176287.23,169413.98,24.648308,0.961011,4,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1622,1,1,1,1,0,169413.98,4,0,0,0,1,1
ORD-5039,UTR218242398173,50473.6,27519.04,22954.56,0.454783,0.454783,17,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,22954.56,17,0,0,0,1,1
ORD-5039,UTR828067113431,50473.6,20902.0,29571.6,0.585883,0.585883,29,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,29571.6,29,0,0,0,1,1
ORD-5039,UTR112790183691,50473.6,2354.87,48118.73,0.953345,0.953345,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,48118.73,1,0,0,0,1,1
ORD-5039,UTR164339399508,50473.6,46728.71,3744.89,0.074195,0.074195,15,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1333,1,1,1,1,0,3744.89,15,0,0,0,1,1
ORD-5039,UTR897413148929,50473.6,30980.83,19492.77,0.386197,0.386197,30,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,19492.77,30,0,0,0,1,1
ORD-5039,UTR251113786540,50473.6,35331.52,15142.08,0.3,0.3,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.75,1,1,1,1,0,15142.08,1,0,0,0,1,1
ORD-5039,UTR668163047993,50473.6,-8685.7,59159.3,1.172084,1.172084,15,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1481,1,1,1,1,0,59159.3,15,0,0,0,1,1
